INST_CODE,INST_NAME,BRANCH_CODE,DISTRICT,COED,AFFLIATED,COLLEGE_FEE,CUTOFF,CATEGORY,GENDER,YEAR
GGIB,GOKUL GROUP OF INSTITUTIONS,CSE,VIZIANAGARAM,COED,JNTUV,35000.0,169131.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CIV,VIZIANAGARAM,COED,JNTUV,10000.0,39695.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CSE,VIZIANAGARAM,COED,JNTUV,10000.0,9602.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,ECE,VIZIANAGARAM,COED,JNTUV,10000.0,20400.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,EEE,VIZIANAGARAM,COED,JNTUV,10000.0,37905.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,INF,VIZIANAGARAM,COED,JNTUV,10000.0,19217.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MEC,VIZIANAGARAM,COED,JNTUV,10000.0,29120.0,BCC,BOYS,2022
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MET,VIZIANAGARAM,COED,JNTUV,10000.0,126337.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CIT,VIZIANAGARAM,COED,JNTUV,35000.0,32312.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUV,35000.0,63820.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSS,VIZIANAGARAM,COED,JNTUV,35000.0,27085.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,35000.0,37470.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,35000.0,75773.0,BCC,BOYS,2022
LIET,LENDI INST OF ENGG AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,35000.0,112938.0,BCC,BOYS,2022
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PHM,VIZIANAGARAM,COED,AU,60000.0,133718.0,BCC,BOYS,2022
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,AID,VIZIANAGARAM,COED,JNTUV,35000.0,104691.0,BCC,BOYS,2022
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,CSE,VIZIANAGARAM,COED,JNTUV,35000.0,93032.0,BCC,BOYS,2022
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,ECE,VIZIANAGARAM,COED,JNTUV,35000.0,107204.0,BCC,BOYS,2022
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,EEE,VIZIANAGARAM,COED,JNTUV,35000.0,169131.0,BCC,BOYS,2022
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,MEC,VIZIANAGARAM,COED,JNTUV,35000.0,132208.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CHE,VIZIANAGARAM,COED,JNTUV,67700.0,88353.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CIC,VIZIANAGARAM,COED,JNTUV,67700.0,26549.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CIT,VIZIANAGARAM,COED,JNTUV,67700.0,18648.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CIV,VIZIANAGARAM,COED,JNTUV,67700.0,72321.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CSD,VIZIANAGARAM,COED,JNTUV,67700.0,169131.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CSE,VIZIANAGARAM,COED,JNTUV,67700.0,18299.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,CSM,VIZIANAGARAM,COED,JNTUV,67700.0,13119.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,ECE,VIZIANAGARAM,COED,JNTUV,67700.0,11898.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,EEE,VIZIANAGARAM,COED,JNTUV,67700.0,169131.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,INF,VIZIANAGARAM,COED,JNTUV,67700.0,32927.0,BCC,BOYS,2022
MVRG,M V G R COLLEGE OF ENGINEERNG,MEC,VIZIANAGARAM,COED,JNTUV,67700.0,59204.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,AID,VIZIANAGARAM,COED,JNTUV,45600.0,82801.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CIV,VIZIANAGARAM,COED,JNTUV,45600.0,143940.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CSE,VIZIANAGARAM,COED,JNTUV,45600.0,57496.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,ECE,VIZIANAGARAM,COED,JNTUV,45600.0,69407.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,EEE,VIZIANAGARAM,COED,JNTUV,45600.0,133075.0,BCC,BOYS,2022
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,MEC,VIZIANAGARAM,COED,JNTUV,45600.0,156344.0,BCC,BOYS,2022
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,35000.0,134572.0,BCC,BOYS,2022
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,35000.0,156632.0,BCC,BOYS,2022
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,35000.0,169131.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,51200.0,37405.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,51200.0,110892.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,51200.0,47580.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,51200.0,153866.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,51200.0,62994.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,51200.0,153502.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,51200.0,42346.0,BCC,BOYS,2022
CRRE,SIR C R R COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,51200.0,163415.0,BCC,BOYS,2022
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,39700.0,118813.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,AID,WEST GODAVARI,COED,JNTUK,35000.0,138301.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,CIV,WEST GODAVARI,COED,JNTUK,35000.0,63617.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,CSE,WEST GODAVARI,COED,JNTUK,35000.0,93853.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,CSM,WEST GODAVARI,COED,JNTUK,35000.0,132949.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,ECE,WEST GODAVARI,COED,JNTUK,35000.0,125569.0,BCC,BOYS,2022
DNRE,DNR COLLEGE OF ENGG AND TECH,MEC,WEST GODAVARI,COED,JNTUK,35000.0,119201.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,35000.0,57772.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,35000.0,112567.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,35000.0,71483.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,35000.0,165021.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,35000.0,150246.0,BCC,BOYS,2022
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,35000.0,165301.0,BCC,BOYS,2022
HITE,HELAPURI INST OF TECH AND SCIENCE,CIV,WEST GODAVARI,COED,JNTUK,35000.0,169131.0,BCC,BOYS,2022
HITE,HELAPURI INST OF TECH AND SCIENCE,CSE,WEST GODAVARI,COED,JNTUK,35000.0,130263.0,BCC,BOYS,2022
HITE,HELAPURI INST OF TECH AND SCIENCE,ECE,WEST GODAVARI,COED,JNTUK,35000.0,104533.0,BCC,BOYS,2022
HITE,HELAPURI INST OF TECH AND SCIENCE,MEC,WEST GODAVARI,COED,JNTUK,35000.0,87899.0,BCC,BOYS,2022
NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,35000.0,169131.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,45900.0,37942.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,45900.0,145606.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSC,WEST GODAVARI,COED,JNTUK,45900.0,50795.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,45900.0,114268.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,45900.0,153949.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSO,WEST GODAVARI,COED,JNTUK,45900.0,61901.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,45900.0,76262.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,45900.0,102788.0,BCC,BOYS,2022
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,45900.0,169131.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,AIM,WEST GODAVARI,COED,JNTUK,45700.0,49241.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIC,WEST GODAVARI,COED,JNTUK,45700.0,64778.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,45700.0,142631.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSD,WEST GODAVARI,COED,JNTUK,45700.0,52103.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,45700.0,104696.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,45700.0,50046.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CST,WEST GODAVARI,COED,JNTUK,45700.0,41640.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,45700.0,65902.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECT,WEST GODAVARI,COED,JNTUK,45700.0,76716.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,45700.0,147805.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,45700.0,32618.0,BCC,BOYS,2022
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,45700.0,147000.0,BCC,BOYS,2022
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PHD,WEST GODAVARI,COED,AU,60300.0,125997.0,BCC,BOYS,2022
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,60300.0,169131.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,AID,WEST GODAVARI,COED,JNTUK,70000.0,13237.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,70000.0,15634.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,CIC,WEST GODAVARI,COED,JNTUK,70000.0,18439.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,70000.0,159326.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,CSB,WEST GODAVARI,COED,JNTUK,70000.0,21382.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,70000.0,9017.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,CSG,WEST GODAVARI,COED,JNTUK,70000.0,69253.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,70000.0,21598.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,70000.0,52148.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,INF,WEST GODAVARI,COED,JNTUK,70000.0,37317.0,BCC,BOYS,2022
SRKR,S R K R ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,70000.0,89327.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,35000.0,68024.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AIM,WEST GODAVARI,COED,JNTUK,35000.0,96024.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,35000.0,144054.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSC,WEST GODAVARI,COED,JNTUK,35000.0,71397.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,35000.0,75401.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,35000.0,44276.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSEB,WEST GODAVARI,COED,JNTUK,35000.0,86573.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,35000.0,135240.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,35000.0,132704.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,35000.0,58235.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,35000.0,169131.0,BCC,BOYS,2022
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,RBT,WEST GODAVARI,COED,JNTUK,35000.0,105320.0,BCC,BOYS,2022
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CAD,WEST GODAVARI,GIRLS,JNTUK,70000.0,25681.0,BCC,BOYS,2022
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSE,WEST GODAVARI,GIRLS,JNTUK,70000.0,6359.0,BCC,BOYS,2022
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSM,WEST GODAVARI,GIRLS,JNTUK,70000.0,74565.0,BCC,BOYS,2022
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,ECE,WEST GODAVARI,GIRLS,JNTUK,70000.0,21414.0,BCC,BOYS,2022
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,INF,WEST GODAVARI,GIRLS,JNTUK,70000.0,52678.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CAD,WEST GODAVARI,COED,JNTUK,60000.0,12091.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,60000.0,133310.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSB,WEST GODAVARI,COED,JNTUK,60000.0,74715.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,60000.0,15903.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,60000.0,14784.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,60000.0,46193.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,60000.0,49485.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,60000.0,33816.0,BCC,BOYS,2022
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,60000.0,50341.0,BCC,BOYS,2022
VSVP,SRI VASAVI INST. OF PHARM. SCI.,PHM,WEST GODAVARI,COED,AU,39700.0,90479.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,63000.0,116173.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,CAI,WEST GODAVARI,COED,JNTUK,63000.0,31366.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,63000.0,155686.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,63000.0,38628.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,CST,WEST GODAVARI,COED,JNTUK,63000.0,27386.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,63000.0,34987.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECT,WEST GODAVARI,COED,JNTUK,63000.0,42617.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,63000.0,80133.0,BCC,BOYS,2022
VSVT,SRI VASAVI ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,63000.0,151625.0,BCC,BOYS,2022
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,35000.0,58634.0,BCC,BOYS,2022
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,35000.0,81088.0,BCC,BOYS,2022
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,35000.0,58335.0,BCC,BOYS,2022
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,35000.0,130500.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CIV,ANANTAPUR,COED,JNTUA,35000.0,143302.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSD,ANANTAPUR,COED,JNTUA,35000.0,61639.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSE,ANANTAPUR,COED,JNTUA,35000.0,43276.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSM,ANANTAPUR,COED,JNTUA,35000.0,99115.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ECE,ANANTAPUR,COED,JNTUA,35000.0,113166.0,BCC,BOYS,2022
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,EEE,ANANTAPUR,COED,JNTUA,35000.0,130500.0,BCC,BOYS,2022
BALA,BALAJI COLLEGE OF PHARMACY,PHM,ANANTAPUR,COED,JNTUA,44100.0,169131.0,BCC,BOYS,2022
CRIT,CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,35000.0,151742.0,BCC,BOYS,2022
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,AIM,ANANTAPUR,COED,JNTUA,35000.0,162067.0,BCC,BOYS,2022
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,CSE,ANANTAPUR,COED,JNTUA,35000.0,105475.0,BCC,BOYS,2022
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,ECE,ANANTAPUR,COED,JNTUA,35000.0,165448.0,BCC,BOYS,2022
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,EEE,ANANTAPUR,COED,JNTUA,35000.0,46769.0,BCC,BOYS,2022
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,MEC,ANANTAPUR,COED,JNTUA,35000.0,169131.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,CAI,ANANTAPUR,COED,JNTUA,41000.0,128178.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,CSC,ANANTAPUR,COED,JNTUA,41000.0,104062.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,CSD,ANANTAPUR,COED,JNTUA,41000.0,76129.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,41000.0,146276.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,41000.0,162387.0,BCC,BOYS,2022
GATE,GATES INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,41000.0,163226.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CHE,ANANTAPUR,COED,JNTUA,10000.0,93256.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CIV,ANANTAPUR,COED,JNTUA,10000.0,45592.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CSE,ANANTAPUR,COED,JNTUA,10000.0,7839.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,ECE,ANANTAPUR,COED,JNTUA,10000.0,14947.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,EEE,ANANTAPUR,COED,JNTUA,10000.0,31995.0,BCC,BOYS,2022
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,MEC,ANANTAPUR,COED,JNTUA,10000.0,51131.0,BCC,BOYS,2022
OTRISF,JNTUA-OIL TECHNOLOGICAL RESEARCH INSTITUTE-SELF FINANCE,PHM,ANANTAPUR,COED,JNTUA,31000.0,137520.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,35000.0,153821.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,35000.0,69232.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CSG,ANANTAPUR,COED,JNTUA,35000.0,86861.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,35000.0,111606.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,35000.0,159370.0,BCC,BOYS,2022
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,35000.0,153605.0,BCC,BOYS,2022
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,CSE,ANANTAPUR,COED,SKU,70000.0,120284.0,BCC,BOYS,2022
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ECE,ANANTAPUR,COED,SKU,70000.0,83316.0,BCC,BOYS,2022
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,EEE,ANANTAPUR,COED,SKU,70000.0,81768.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,50200.0,149597.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,CSD,ANANTAPUR,COED,JNTUA,50200.0,75288.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,50200.0,25633.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,CSM,ANANTAPUR,COED,JNTUA,50200.0,47469.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,50200.0,60654.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,50200.0,101032.0,BCC,BOYS,2022
SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,50200.0,168099.0,BCC,BOYS,2022
