INST_CODE,INST_NAME,BRANCH_CODE,DISTRICT,COED,AFFLIATED,COLLEGE_FEE,CUTOFF,CATEGORY,GENDER,YEAR
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,IST,VISAKHAPATNAM,COED,AU,44500,15595.0,BCA,BOYS,2023
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,MEC,VISAKHAPATNAM,COED,AU,44500,16809.0,BCA,BOYS,2023
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,MET,VISAKHAPATNAM,COED,AU,44500,79567.0,BCA,BOYS,2023
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,NAM,VISAKHAPATNAM,COED,AU,44500,41915.0,BCA,BOYS,2023
AUCESF,A U COLLEGE OF ENGG-SELF FINANCE VISAKHAPATNAM,INF,VISAKHAPATNAM,COED,AU,62000,28210.0,BCA,BOYS,2023
AUCP,AU COLLEGE OF ENGG. SCHOOL OF PHARMACY,PHM,VISAKHAPATNAM,COED,AU,29900,50920.0,BCA,BOYS,2023
AUCPSF,AU COLLEGE OF ENGG.SCHOOL OF PHARMACY-SELF FINANCE,PHD,VISAKHAPATNAM,COED,AU,68000,93546.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,CIV,VISAKHAPATNAM,GIRLS,AU,62000,102222.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,CSE,VISAKHAPATNAM,GIRLS,AU,62000,25325.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,ECE,VISAKHAPATNAM,GIRLS,AU,62000,38379.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,EEE,VISAKHAPATNAM,GIRLS,AU,62000,87067.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,INF,VISAKHAPATNAM,GIRLS,AU,62000,68427.0,BCA,BOYS,2023
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE,MEC,VISAKHAPATNAM,GIRLS,AU,62000,121353.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,CSD,VISAKHAPATNAM,COED,JNTUV,54340,124858.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,54340,141149.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,CSM,VISAKHAPATNAM,COED,JNTUV,54340,141809.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,54340,140477.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,EEE,VISAKHAPATNAM,COED,JNTUV,54340,151745.0,BCA,BOYS,2023
AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,MEC,VISAKHAPATNAM,COED,JNTUV,54340,151745.0,BCA,BOYS,2023
BABA,BABA INST OF TECH AND SCIENCES,CIV,VISAKHAPATNAM,COED,JNTUV,43000,145167.0,BCA,BOYS,2023
BABA,BABA INST OF TECH AND SCIENCES,CSE,VISAKHAPATNAM,COED,JNTUV,43000,128892.0,BCA,BOYS,2023
BABA,BABA INST OF TECH AND SCIENCES,ECE,VISAKHAPATNAM,COED,JNTUV,43000,143221.0,BCA,BOYS,2023
BABA,BABA INST OF TECH AND SCIENCES,EEE,VISAKHAPATNAM,COED,JNTUV,43000,111824.0,BCA,BOYS,2023
BABA,BABA INST OF TECH AND SCIENCES,MEC,VISAKHAPATNAM,COED,JNTUV,43000,137518.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,AID,VISAKHAPATNAM,COED,JNTUV,43000,101972.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,AIM,VISAKHAPATNAM,COED,JNTUV,43000,106599.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,CIV,VISAKHAPATNAM,COED,JNTUV,43000,141700.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,CSE,VISAKHAPATNAM,COED,JNTUV,43000,118488.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,ECE,VISAKHAPATNAM,COED,JNTUV,43000,135352.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,EEE,VISAKHAPATNAM,COED,JNTUV,43000,142783.0,BCA,BOYS,2023
CEVP,CHAITANYA ENGINEERING COLLEGE,MEC,VISAKHAPATNAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,CIV,VISAKHAPATNAM,COED,JNTUV,43000,149718.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,CSD,VISAKHAPATNAM,COED,JNTUV,43000,117570.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,43000,101483.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,CSM,VISAKHAPATNAM,COED,JNTUV,43000,145558.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,43000,141706.0,BCA,BOYS,2023
DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,EEE,VISAKHAPATNAM,COED,JNTUV,43000,148991.0,BCA,BOYS,2023
DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,CIV,VISAKHAPATNAM,COED,AU,43000,126886.0,BCA,BOYS,2023
DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,CSE,VISAKHAPATNAM,COED,AU,43000,72726.0,BCA,BOYS,2023
DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,ECE,VISAKHAPATNAM,COED,AU,43000,107890.0,BCA,BOYS,2023
DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,EEE,VISAKHAPATNAM,COED,AU,43000,120604.0,BCA,BOYS,2023
GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,CIV,VISAKHAPATNAM,COED,JNTUV,43230,140373.0,BCA,BOYS,2023
GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,CSE,VISAKHAPATNAM,COED,JNTUV,43230,108048.0,BCA,BOYS,2023
GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,ECE,VISAKHAPATNAM,COED,JNTUV,43230,148772.0,BCA,BOYS,2023
GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,EEE,VISAKHAPATNAM,COED,JNTUV,43230,78637.0,BCA,BOYS,2023
GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,MEC,VISAKHAPATNAM,COED,JNTUV,43230,146958.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,CHE,VISAKHAPATNAM,COED,AU,75900,92024.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,CIV,VISAKHAPATNAM,COED,AU,75900,98661.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,CSD,VISAKHAPATNAM,COED,AU,75900,19140.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,CSE,VISAKHAPATNAM,COED,AU,75900,5101.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,CSM,VISAKHAPATNAM,COED,AU,75900,5571.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,ECE,VISAKHAPATNAM,COED,AU,75900,11433.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,EEE,VISAKHAPATNAM,COED,AU,75900,72941.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,INF,VISAKHAPATNAM,COED,AU,75900,25096.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,MEC,VISAKHAPATNAM,COED,AU,75900,116888.0,BCA,BOYS,2023
GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,MRB,VISAKHAPATNAM,COED,AU,75900,127605.0,BCA,BOYS,2023
GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,CIV,VISAKHAPATNAM,COED,AU,69300,145365.0,BCA,BOYS,2023
GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,CSE,VISAKHAPATNAM,COED,AU,69300,82837.0,BCA,BOYS,2023
GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,CSM,VISAKHAPATNAM,COED,AU,69300,51040.0,BCA,BOYS,2023
GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,ECE,VISAKHAPATNAM,COED,AU,69300,61970.0,BCA,BOYS,2023
GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,MEC,VISAKHAPATNAM,COED,AU,69300,127998.0,BCA,BOYS,2023
GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,CSE,VISAKHAPATNAM,GIRLS,AU,66220,44734.0,BCA,BOYS,2023
GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,CSM,VISAKHAPATNAM,GIRLS,AU,66220,57976.0,BCA,BOYS,2023
GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,ECE,VISAKHAPATNAM,GIRLS,AU,66220,66491.0,BCA,BOYS,2023
GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,EEE,VISAKHAPATNAM,GIRLS,AU,66220,109907.0,BCA,BOYS,2023
GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,INF,VISAKHAPATNAM,GIRLS,AU,66220,104376.0,BCA,BOYS,2023
NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,43000,142142.0,BCA,BOYS,2023
NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,CSM,VISAKHAPATNAM,COED,JNTUV,43000,124613.0,BCA,BOYS,2023
NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,EEE,VISAKHAPATNAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,MEC,VISAKHAPATNAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,CIV,VISAKHAPATNAM,COED,JNTUV,43000,109591.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,CSD,VISAKHAPATNAM,COED,JNTUV,43000,68468.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,43000,60169.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,CSM,VISAKHAPATNAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,43000,81826.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,EEE,VISAKHAPATNAM,COED,JNTUV,43000,134266.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,EVT,VISAKHAPATNAM,COED,JNTUV,43000,109570.0,BCA,BOYS,2023
NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,MEC,VISAKHAPATNAM,COED,JNTUV,43000,145893.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CIV,VISAKHAPATNAM,COED,JNTUV,76670,138290.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CSC,VISAKHAPATNAM,COED,JNTUV,76670,62858.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CSD,VISAKHAPATNAM,COED,JNTUV,76670,41441.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CSE,VISAKHAPATNAM,COED,JNTUV,76670,30998.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CSM,VISAKHAPATNAM,COED,JNTUV,76670,39633.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,CSO,VISAKHAPATNAM,COED,JNTUV,76670,59756.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,ECE,VISAKHAPATNAM,COED,JNTUV,76670,49587.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,EEE,VISAKHAPATNAM,COED,JNTUV,76670,115497.0,BCA,BOYS,2023
RAGU,RAGHU ENGINEERING COLLEGE,MEC,VISAKHAPATNAM,COED,JNTUV,76670,148504.0,BCA,BOYS,2023
RCPV,RAGHU COLLEGE OF PHARMACY,PHM,VISAKHAPATNAM,COED,AU,64500,151745.0,BCA,BOYS,2023
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,CIV,VISAKHAPATNAM,COED,AU,43000,135305.0,BCA,BOYS,2023
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,CSE,VISAKHAPATNAM,COED,AU,43000,144233.0,BCA,BOYS,2023
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,ECE,VISAKHAPATNAM,COED,AU,43000,145761.0,BCA,BOYS,2023
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,EEE,VISAKHAPATNAM,COED,AU,43000,93248.0,BCA,BOYS,2023
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,MEC,VISAKHAPATNAM,COED,AU,43000,149218.0,BCA,BOYS,2023
SGEC,SAI GANAPATHI ENGINEERING COLLEGE,CSE,VISAKHAPATNAM,COED,JNTUV,43000,127964.0,BCA,BOYS,2023
SGEC,SAI GANAPATHI ENGINEERING COLLEGE,ECE,VISAKHAPATNAM,COED,JNTUV,43000,129372.0,BCA,BOYS,2023
SGEC,SAI GANAPATHI ENGINEERING COLLEGE,EEE,VISAKHAPATNAM,COED,JNTUV,43000,145099.0,BCA,BOYS,2023
SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,CSE,VISAKHAPATNAM,COED,JNTUV,43000,111299.0,BCA,BOYS,2023
SRPV,SRINIVASARAO COLLEGE OF PHARMACY,PHM,VISAKHAPATNAM,COED,AU,38000,151745.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,CAI,VISAKHAPATNAM,GIRLS,JNTUV,45760,76396.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,CSC,VISAKHAPATNAM,GIRLS,JNTUV,45760,73974.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,CSD,VISAKHAPATNAM,GIRLS,JNTUV,45760,64966.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,CSE,VISAKHAPATNAM,GIRLS,JNTUV,45760,45626.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,CSM,VISAKHAPATNAM,GIRLS,JNTUV,45760,65164.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,ECE,VISAKHAPATNAM,GIRLS,JNTUV,45760,74286.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,EEE,VISAKHAPATNAM,GIRLS,JNTUV,45760,137605.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,INF,VISAKHAPATNAM,GIRLS,JNTUV,45760,71591.0,BCA,BOYS,2023
VIEW,VIGNANS INSTT OF ENGINEERING FOR WOMEN,MEC,VISAKHAPATNAM,GIRLS,JNTUV,45760,118989.0,BCA,BOYS,2023
VIPV,VIGNAN INST.OF PHARM.,PHM,VISAKHAPATNAM,COED,JNTUV,80000,103881.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,AID,VISAKHAPATNAM,COED,JNTUV,57200,35139.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,CAI,VISAKHAPATNAM,COED,JNTUV,57200,29523.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,CIV,VISAKHAPATNAM,COED,JNTUV,57200,131176.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,CSC,VISAKHAPATNAM,COED,JNTUV,57200,33521.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,CSD,VISAKHAPATNAM,COED,JNTUV,57200,27562.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,57200,19479.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,57200,37172.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,ECM,VISAKHAPATNAM,COED,JNTUV,57200,51102.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,EEE,VISAKHAPATNAM,COED,JNTUV,57200,65992.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,INF,VISAKHAPATNAM,COED,JNTUV,57200,46503.0,BCA,BOYS,2023
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,MEC,VISAKHAPATNAM,COED,JNTUV,57200,121546.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,AUT,VISAKHAPATNAM,COED,JNTUV,43000,102549.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,CIV,VISAKHAPATNAM,COED,JNTUV,43000,149106.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,CSC,VISAKHAPATNAM,COED,JNTUV,43000,144299.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,CSD,VISAKHAPATNAM,COED,JNTUV,43000,111273.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,CSE,VISAKHAPATNAM,COED,JNTUV,43000,149952.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,CSM,VISAKHAPATNAM,COED,JNTUV,43000,141446.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,ECE,VISAKHAPATNAM,COED,JNTUV,43000,133605.0,BCA,BOYS,2023
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,MEC,VISAKHAPATNAM,COED,JNTUV,43000,141354.0,BCA,BOYS,2023
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,CIV,VISAKHAPATNAM,COED,AU,43000,149540.0,BCA,BOYS,2023
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,CSE,VISAKHAPATNAM,COED,AU,43000,123074.0,BCA,BOYS,2023
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,ECE,VISAKHAPATNAM,COED,AU,43000,132059.0,BCA,BOYS,2023
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,EEE,VISAKHAPATNAM,COED,AU,43000,147587.0,BCA,BOYS,2023
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,MEC,VISAKHAPATNAM,COED,AU,43000,148980.0,BCA,BOYS,2023
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,CSC,VIZIANAGARAM,COED,JNTUV,43230,149870.0,BCA,BOYS,2023
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,CSE,VIZIANAGARAM,COED,JNTUV,43230,104909.0,BCA,BOYS,2023
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,CSM,VIZIANAGARAM,COED,JNTUV,43230,142812.0,BCA,BOYS,2023
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,ECE,VIZIANAGARAM,COED,JNTUV,43230,148553.0,BCA,BOYS,2023
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,MEC,VIZIANAGARAM,COED,JNTUV,43230,151745.0,BCA,BOYS,2023
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUK,45100,140729.0,BCA,BOYS,2023
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CSM,VIZIANAGARAM,COED,JNTUK,45100,146180.0,BCA,BOYS,2023
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUK,45100,130849.0,BCA,BOYS,2023
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUK,45100,124998.0,BCA,BOYS,2023
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUK,45100,105315.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,CSD,VIZIANAGARAM,COED,JNTUV,45650,148634.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUV,45650,87912.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,CSM,VIZIANAGARAM,COED,JNTUV,45650,125721.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,45650,120317.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,45650,131494.0,BCA,BOYS,2023
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,45650,148999.0,BCA,BOYS,2023
BIPB,BHASKARA INST. OF PHARMACY,PHM,VIZIANAGARAM,COED,AU,38000,151745.0,BCA,BOYS,2023
GGIB,GOKUL GROUP OF INSTITUTIONS,CSE,VIZIANAGARAM,COED,JNTUV,43000,150805.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CIV,VIZIANAGARAM,COED,JNTUV,10000,151745.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CSE,VIZIANAGARAM,COED,JNTUV,10000,11689.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,ECE,VIZIANAGARAM,COED,JNTUV,10000,17623.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,EEE,VIZIANAGARAM,COED,JNTUV,10000,36935.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,INF,VIZIANAGARAM,COED,JNTUV,10000,23942.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MEC,VIZIANAGARAM,COED,JNTUV,10000,85283.0,BCA,BOYS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MET,VIZIANAGARAM,COED,JNTUV,10000,151745.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CIT,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUV,43000,42230.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSM,VIZIANAGARAM,COED,JNTUV,43000,43664.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSS,VIZIANAGARAM,COED,JNTUV,43000,74771.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,43000,63005.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,43000,107271.0,BCA,BOYS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,43000,132207.0,BCA,BOYS,2023
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PHM,VIZIANAGARAM,COED,AU,63600,127318.0,BCA,BOYS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,AID,VIZIANAGARAM,COED,JNTUV,43000,136702.0,BCA,BOYS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,CSE,VIZIANAGARAM,COED,JNTUV,43000,137610.0,BCA,BOYS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,ECE,VIZIANAGARAM,COED,JNTUV,43000,147836.0,BCA,BOYS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,EEE,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,MEC,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CHE,VIZIANAGARAM,COED,JNTUV,74470,112098.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIC,VIZIANAGARAM,COED,JNTUV,74470,40445.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIT,VIZIANAGARAM,COED,JNTUV,74470,41666.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIV,VIZIANAGARAM,COED,JNTUV,74470,117332.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSD,VIZIANAGARAM,COED,JNTUV,74470,31581.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSE,VIZIANAGARAM,COED,JNTUV,74470,22125.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSM,VIZIANAGARAM,COED,JNTUV,74470,28831.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,ECE,VIZIANAGARAM,COED,JNTUV,74470,33518.0,BCA,BOYS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,EEE,VIZIANAGARAM,COED,JNTUV,74470,42650.0,BCA,BOYS,2023
