SNO,INST_CODE,INST_NAME,TYPE,DISTRICT,PLACE,COED,AFFLIATED,BRANCH_CODE,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLEGE_FEE
351,VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,ECE,166552.0,166552.0,169680.0,169680,166552.0,166552.0,167395.0,167395,166552.0,166552,166552.0,166552.0,166552.0,166552,166552.0,166552,58005.0,58005.0,35000
352,VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,EEE,159115.0,159115.0,165421.0,165421,159115.0,159115.0,159115.0,159115,159115.0,159115,999999.0,999999.0,159115.0,159115,159115.0,159115,999999.0,999999.0,35000
353,VNIW,VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,INF,53195.0,53195.0,173056.0,173056,53223.0,53223.0,132973.0,132973,157062.0,157062,53195.0,53195.0,134779.0,134779,84865.0,84865,54881.0,54881.0,35000
354,VPCV,VIGNAN PHARMACY COLLEGE,PVT,GUNTUR,VADLAMUDI,COED,JNTUK,PHM,169131.0,169131.0,173540.0,173540,173554.0,173554.0,169163.0,169163,169169.0,169169,169131.0,169131.0,169142.0,169142,169163.0,169163,999999.0,999999.0,44600
355,VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,AID,146571.0,146571.0,146571.0,146799,146571.0,146571.0,146571.0,146571,146571.0,146571,146571.0,146571.0,146571.0,146571,146571.0,155823,999999.0,999999.0,36500
356,VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,CS,169131.0,169131.0,169131.0,169131,173554.0,173554.0,169163.0,169163,169169.0,169169,169131.0,169131.0,169131.0,169131,169163.0,169163,999999.0,999999.0,36500
357,VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,CSE,139951.0,160336.0,158861.0,172045,139951.0,160336.0,142551.0,160336,168196.0,168196,139951.0,160336.0,161237.0,168716,139951.0,160336,111049.0,111049.0,36500
358,VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,ECE,110358.0,138433.0,110358.0,138433,110358.0,138433.0,110358.0,138433,110358.0,138433,110358.0,138433.0,131566.0,138433,110358.0,138433,167955.0,167955.0,36500
359,VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,IOT,71499.0,71499.0,71499.0,71499,71499.0,71499.0,81016.0,81016,124956.0,124956,71499.0,71499.0,71499.0,71499,141687.0,141687,999999.0,999999.0,36500
360,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AID,15778.0,18946.0,82250.0,82250,116741.0,116741.0,35076.0,44402,43423.0,43423,15778.0,71885.0,30777.0,30777,35325.0,35325,16316.0,15308.0,55000
361,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AIM,13329.0,13329.0,60821.0,81240,157210.0,157210.0,27238.0,27716,30268.0,30268,22832.0,22832.0,17981.0,29985,36171.0,36577,13981.0,13676.0,55000
362,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CIC,23211.0,23211.0,93452.0,93452,96285.0,99870.0,40744.0,57612,32810.0,51241,103701.0,103701.0,34682.0,35273,34478.0,42568,27825.0,19478.0,55000
363,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CIV,113050.0,154886.0,170311.0,170311,142273.0,154886.0,165636.0,165636,124834.0,154886,113050.0,154886.0,162113.0,162113,152348.0,154886,136568.0,70990.0,55000
364,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,12445.0,12445.0,28768.0,28768,81135.0,81135.0,20451.0,20451,15920.0,25801,32643.0,32643.0,14118.0,14118,17974.0,17974,14436.0,12776.0,55000
365,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSM,16196.0,16196.0,74180.0,74180,149986.0,173310.0,24114.0,25780,22374.0,22980,67274.0,67274.0,31385.0,31385,29247.0,39544,17093.0,17824.0,55000
366,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSO,20520.0,23543.0,82070.0,89914,145419.0,145419.0,50728.0,50728,38791.0,46765,85169.0,85169.0,39004.0,39004,20520.0,45445,23502.0,20043.0,55000
367,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,28071.0,28071.0,72163.0,83502,172095.0,172095.0,49365.0,49365,47445.0,107801,28071.0,71848.0,60789.0,60789,39544.0,64090,24747.0,31045.0,55000
368,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,EEE,107498.0,107498.0,170696.0,173079,126774.0,126774.0,129837.0,165546,167840.0,167840,107498.0,107498.0,164886.0,164886,146297.0,146297,136479.0,91111.0,55000
369,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,INF,21202.0,21202.0,61913.0,67048,169903.0,170878.0,36117.0,43444,33861.0,41589,66205.0,80225.0,26278.0,26278,34748.0,37027,21907.0,16553.0,55000
370,VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,MEC,116720.0,116720.0,173039.0,173039,138026.0,138026.0,150773.0,150773,116720.0,137763,116720.0,116720.0,140859.0,140859,169060.0,169060,134207.0,134207.0,55000
371,XAVP,ST XAVIER INST OF PHARMACY,PVT,GUNTUR,GUNTUR,COED,ANU,PHM,158807.0,158807.0,160727.0,160727,158807.0,158807.0,158807.0,158807,158807.0,158807,158807.0,158807.0,158807.0,158807,158807.0,158807,999999.0,999999.0,35000
372,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CIV,169131.0,169131.0,169131.0,169131,169131.0,169131.0,169163.0,169163,169169.0,169169,169131.0,169131.0,169131.0,169131,169163.0,169163,999999.0,999999.0,50200
373,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSD,47824.0,55951.0,108362.0,108362,135087.0,135087.0,164356.0,164356,88691.0,109902,50165.0,55951.0,57820.0,74054,48414.0,131454,59460.0,53042.0,50200
374,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSE,41919.0,50973.0,68504.0,126798,165992.0,165992.0,97750.0,97750,74289.0,74289,55630.0,76406.0,59982.0,59982,98178.0,98178,58830.0,57342.0,50200
375,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSM,45555.0,45555.0,98811.0,169938,100254.0,171376.0,70612.0,74069,67773.0,114649,68060.0,68060.0,60453.0,60453,140624.0,140624,47659.0,46380.0,50200
376,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,ECE,53207.0,53207.0,169385.0,169385,139883.0,139883.0,130295.0,138954,98222.0,138026,99971.0,135356.0,94607.0,94607,149533.0,149533,82707.0,73137.0,50200
377,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,EEE,51603.0,51603.0,160695.0,170209,121236.0,121236.0,159781.0,167938,164356.0,164356,51603.0,51603.0,166573.0,166573,51603.0,128033,106904.0,106904.0,50200
378,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,INF,52435.0,52435.0,148416.0,148416,163444.0,163444.0,99834.0,99834,75943.0,88353,53474.0,53474.0,84686.0,84686,137397.0,137397,77513.0,44923.0,50200
379,ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,MEC,140347.0,140347.0,159185.0,159185,140347.0,140347.0,140347.0,140347,140347.0,140347,140347.0,140347.0,140347.0,140347,140347.0,140347,999999.0,999999.0,50200
380,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CBA,97415.0,98548.0,105882.0,105882,170193.0,170193.0,148799.0,157972,164477.0,164477,114608.0,114608.0,111769.0,116379,115956.0,155217,104152.0,106874.0,35000
381,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CIC,104062.0,109339.0,104062.0,110664,106241.0,109339.0,165551.0,165551,126224.0,155401,104062.0,109339.0,104062.0,138467,167531.0,167531,88604.0,108990.0,35000
382,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CIV,169131.0,169163.0,169131.0,169163,173554.0,173554.0,169131.0,169163,169169.0,169169,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,35000
383,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CSD,81624.0,84400.0,172104.0,172104,85239.0,85239.0,137118.0,137118,122949.0,122949,81624.0,84400.0,99036.0,99036,146477.0,146477,83133.0,61549.0,35000
384,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CSE,62692.0,76488.0,166927.0,166927,170541.0,170541.0,80590.0,117483,81626.0,94197,62692.0,83566.0,83738.0,83738,122145.0,122145,74709.0,113525.0,35000
385,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CSM,169131.0,169131.0,169271.0,169271,169131.0,169131.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,94219.0,115367.0,35000
386,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,ECE,106290.0,115787.0,169705.0,169705,173450.0,173450.0,163952.0,165315,157390.0,157390,145882.0,145882.0,142669.0,153014,164949.0,164949,122550.0,137037.0,35000
387,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,EEE,163460.0,163460.0,163460.0,163460,163460.0,163460.0,163460.0,166452,163460.0,163460,163460.0,163460.0,163460.0,163460,163460.0,163460,134633.0,134633.0,35000
388,ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,MEC,160469.0,160469.0,160469.0,160469,160469.0,160469.0,160469.0,160469,160469.0,160469,160469.0,160469.0,160469.0,160469,160469.0,160469,999999.0,999999.0,35000
389,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CIV,169131.0,169131.0,173540.0,173540,173554.0,173554.0,169163.0,169163,169169.0,169169,169131.0,169131.0,169131.0,169131,169163.0,169163,999999.0,999999.0,60800
390,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSE,57172.0,57172.0,154057.0,154057,155287.0,155287.0,114976.0,114976,70001.0,70001,57172.0,91822.0,89818.0,89818,70093.0,70093,65386.0,62221.0,60800
391,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSM,71855.0,71855.0,171696.0,171696,128322.0,172005.0,138070.0,138070,110920.0,110920,73736.0,73736.0,98551.0,109831,91773.0,94312,79820.0,85730.0,60800
392,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,ECE,60817.0,74126.0,172428.0,172428,85420.0,145148.0,168159.0,168159,161142.0,168563,109959.0,109959.0,107528.0,107528,168526.0,168526,129060.0,105780.0,60800
393,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,EEE,137940.0,137940.0,172694.0,172694,146276.0,146276.0,137940.0,137940,137940.0,137940,137940.0,137940.0,139848.0,155350,137940.0,137940,142236.0,142236.0,60800
394,DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,INF,82510.0,82510.0,171631.0,171631,82510.0,172993.0,167514.0,167514,105923.0,134860,96566.0,96566.0,101104.0,116690,102260.0,102260,84566.0,90630.0,60800
395,DJRC,SRI CHAITANYA -DJR COLL OF ENGG AND TECH,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSE,102149.0,102149.0,155640.0,155640,102149.0,145462.0,102149.0,159138,102149.0,102149,102149.0,102149.0,134519.0,134519,102149.0,102149,142255.0,142255.0,35000
396,DJRC,SRI CHAITANYA -DJR COLL OF ENGG AND TECH,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,ECE,116642.0,116642.0,116642.0,116642,116642.0,116642.0,116642.0,116642,116642.0,116642,116642.0,116642.0,116642.0,116642,116642.0,116642,999999.0,999999.0,35000
397,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,AID,27181.0,30402.0,109172.0,119435,157929.0,157929.0,55675.0,55675,45491.0,45491,34618.0,109412.0,37626.0,46026,37418.0,57137,23544.0,30787.0,65000
398,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,CIV,119761.0,132443.0,173038.0,173038,146402.0,146402.0,155860.0,169025,119761.0,154545,155206.0,155206.0,167805.0,167805,119761.0,132443,166723.0,67390.0,65000
399,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,CSE,18350.0,19618.0,39363.0,43885,110576.0,170439.0,24601.0,39759,27375.0,27375,18350.0,43072.0,27913.0,31153,28672.0,28672,17879.0,16782.0,65000
400,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,CSM,26728.0,30855.0,73295.0,119333,145285.0,145285.0,49307.0,49307,44509.0,44509,26728.0,30855.0,43060.0,71376,41905.0,68581,21079.0,24202.0,65000
401,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,ECE,37747.0,37747.0,99789.0,106755,171811.0,171811.0,61523.0,62148,61039.0,61039,58814.0,58814.0,49326.0,49326,70233.0,107588,45747.0,55325.0,65000
402,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,EEE,128182.0,128384.0,162354.0,162354,170557.0,170557.0,150278.0,157287,150364.0,150364,128182.0,128384.0,128182.0,129117,128182.0,128384,93495.0,142803.0,65000
403,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,INF,30584.0,30584.0,169428.0,169428,112906.0,148371.0,50405.0,67650,44494.0,65312,56054.0,56054.0,46614.0,60587,52851.0,52851,26216.0,32450.0,65000
404,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,IOT,46276.0,46276.0,134219.0,137125,141687.0,150202.0,68741.0,79526,72264.0,75049,46276.0,54920.0,58767.0,63193,102323.0,102323,48208.0,49672.0,65000
405,GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,KRISHNA,GUDLAVALLERU,COED,JNTUK,MEC,145606.0,145606.0,173265.0,173265,145606.0,145606.0,145606.0,145606,164868.0,164868,145606.0,145606.0,164700.0,164700,145606.0,145606,143146.0,151394.0,65000
406,KRUESF,KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN,SF,KRISHNA,MACHILIPATNA M,COED,KSUM,CSE,55653.0,108763.0,129892.0,171394,149703.0,169889.0,166400.0,166400,148581.0,156363,129988.0,129988.0,132733.0,159793,154215.0,154215,103027.0,154202.0,35000
407,KRUESF,KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN,SF,KRISHNA,MACHILIPATNA M,COED,KSUM,ECE,86626.0,125680.0,172566.0,173049,165021.0,165021.0,159544.0,164490,167146.0,167146,86626.0,125680.0,144565.0,144565,159433.0,159433,161531.0,162028.0,35000
408,KUCPSF,KRU COLLEGE OF PHARMACEUTICAL SCIS& RESEARCH-SELF FINANCE,SF,KRISHNA,MACHILIPATNA M,COED,KSUM,PHM,145068.0,145068.0,145068.0,145068,145068.0,145068.0,145068.0,145068,145068.0,145068,145068.0,145068.0,145068.0,145068,145068.0,145068,999999.0,999999.0,35000
409,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,AID,22303.0,22303.0,63120.0,75163,119009.0,170311.0,40612.0,59157,39351.0,42193,38499.0,38499.0,27727.0,27727,47427.0,47427,22388.0,26369.0,69700
410,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,ASE,40942.0,53167.0,135971.0,135971,74000.0,74000.0,125569.0,125569,115166.0,160308,40942.0,53167.0,95792.0,153008,135049.0,153454,105794.0,102898.0,69700
411,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,CIV,142571.0,142571.0,170135.0,170135,142571.0,171202.0,154520.0,154520,164868.0,164868,142571.0,142571.0,156348.0,156348,142571.0,142571,143854.0,116207.0,69700
412,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,CSE,19672.0,22307.0,36695.0,86495,87899.0,87899.0,33056.0,33056,28318.0,28318,32659.0,67431.0,26824.0,31604,30979.0,35098,21442.0,17054.0,69700
413,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,CSM,20039.0,20039.0,47504.0,81376,134903.0,134903.0,38201.0,38201,40023.0,40023,85060.0,85060.0,34307.0,34307,20039.0,20039,19642.0,18063.0,69700
414,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,ECE,35208.0,35208.0,82070.0,88114,134198.0,134198.0,55394.0,57520,53660.0,56354,52444.0,52444.0,52357.0,52357,63804.0,63804,35943.0,42237.0,69700
415,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,EEE,88998.0,88998.0,171873.0,171873,90233.0,159501.0,127066.0,127066,150111.0,150111,116837.0,116837.0,100608.0,100608,108273.0,135608,105231.0,110711.0,69700
416,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,INF,29193.0,29193.0,64551.0,70471,171628.0,171628.0,47748.0,47748,38009.0,42709,29193.0,103843.0,36772.0,36772,43067.0,43067,25552.0,20739.0,69700
417,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,KRISHNA,MYLAVARAM,COED,JNTUK,MEC,132931.0,132931.0,161074.0,169198,172919.0,172919.0,163359.0,163359,160098.0,160098,132931.0,132931.0,132931.0,132931,132931.0,132931,165839.0,117544.0,69700
418,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,AID,117808.0,153125.0,167563.0,167563,136918.0,153125.0,134647.0,153125,153999.0,153999,117808.0,153125.0,152072.0,153125,117808.0,153125,120221.0,154151.0,35000
419,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,AIM,129797.0,129797.0,138266.0,138266,129797.0,129797.0,129797.0,129797,129797.0,129797,129797.0,129797.0,148086.0,148086,129797.0,129797,999999.0,999999.0,35000
420,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,CSE,97079.0,97079.0,140421.0,167526,143031.0,143031.0,152246.0,168015,153330.0,153330,166242.0,166242.0,158474.0,158474,160329.0,160329,122588.0,101411.0,35000
421,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,KRISHNA,VIJAYAWADA,COED,JNTUK,ECE,129252.0,129252.0,170647.0,172865,129252.0,129252.0,168676.0,168676,148906.0,148906,129252.0,129252.0,156161.0,156161,129252.0,129252,999999.0,999999.0,35000
422,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,AID,62105.0,62105.0,170611.0,172466,171416.0,172134.0,115893.0,115893,108833.0,108833,130000.0,130000.0,72767.0,113502,135941.0,135941,65864.0,65134.0,36100
423,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,AIM,62045.0,73588.0,163851.0,163851,69214.0,73588.0,129459.0,129459,156968.0,161632,62045.0,73588.0,75262.0,92459,158861.0,158861,71364.0,73445.0,36100
424,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,CIV,111693.0,111693.0,123858.0,123858,111693.0,111693.0,111693.0,111693,123202.0,123202,111693.0,111693.0,111693.0,111693,111693.0,111693,999999.0,999999.0,36100
425,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,CSE,33203.0,39374.0,98918.0,102558,161426.0,161426.0,59798.0,59798,55848.0,60716,67566.0,67566.0,50752.0,90604,77234.0,77234,39089.0,32717.0,36100
426,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,ECE,73857.0,78802.0,161451.0,171495,169456.0,172808.0,120479.0,120479,113734.0,165784,73857.0,78802.0,88738.0,112776,126251.0,126251,73270.0,80022.0,36100
427,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,EEE,155879.0,155879.0,161994.0,161994,155879.0,155879.0,159464.0,159464,155879.0,155879,155879.0,155879.0,155879.0,155879,155879.0,155879,117808.0,128016.0,36100
428,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,INF,51855.0,51855.0,131929.0,159643,141573.0,141573.0,81969.0,81969,89422.0,89422,51855.0,51855.0,66646.0,66646,94272.0,136427,47969.0,49226.0,36100
429,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,KRISHNA,"KANCHIKACHER
LA",COED,JNTUK,MEC,169131.0,169163.0,169131.0,169163,173554.0,173554.0,169163.0,169163,169169.0,169169,999999.0,999999.0,169142.0,169163,169163.0,169163,999999.0,999999.0,36100
430,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,KRISHNA,JAGGAIAHPETA,COED,JNTUK,CIV,160137.0,162427.0,173396.0,173396,171161.0,171161.0,160137.0,162427,160137.0,162427,160137.0,162427.0,160137.0,162427,160137.0,162427,999999.0,999999.0,35000
431,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,KRISHNA,JAGGAIAHPETA,COED,JNTUK,CSE,156414.0,156414.0,173490.0,173490,162514.0,162514.0,156414.0,156414,166478.0,166478,156414.0,156414.0,160872.0,160872,156414.0,156414,149868.0,157100.0,35000
432,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,KRISHNA,JAGGAIAHPETA,COED,JNTUK,CSM,123627.0,164078.0,169788.0,169788,123627.0,171553.0,123627.0,164078,123627.0,164078,123627.0,164078.0,123627.0,164078,123627.0,164078,98777.0,98777.0,35000
433,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,KRISHNA,JAGGAIAHPETA,COED,JNTUK,ECE,158021.0,158021.0,171744.0,171744,158021.0,172306.0,158021.0,158021,158021.0,158021,158021.0,158021.0,158021.0,158021,158021.0,158021,162148.0,162148.0,35000
434,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,AID,67166.0,85784.0,169671.0,169671,170358.0,170358.0,138969.0,138969,131332.0,160589,131143.0,131143.0,117251.0,117251,118479.0,151106,91424.0,159115.0,35000
435,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CAI,102047.0,102047.0,173178.0,173178,172019.0,172019.0,152273.0,152273,143112.0,143112,124909.0,124909.0,115854.0,115854,111754.0,156344,102107.0,96740.0,35000
436,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CIV,155244.0,163861.0,167161.0,167161,155244.0,163861.0,155244.0,163861,155244.0,163861,155244.0,163861.0,155244.0,163861,155244.0,163861,163936.0,163936.0,35000
437,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,CSE,69827.0,69827.0,173362.0,173362,149703.0,152946.0,126430.0,126430,116997.0,164373,69827.0,69827.0,96992.0,124677,125043.0,159370,91038.0,76262.0,35000
438,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,ECE,110802.0,142452.0,173058.0,173058,171012.0,171012.0,142170.0,149659,152642.0,157743,110802.0,142452.0,160059.0,165344,163199.0,163199,126311.0,141838.0,35000
439,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,KRISHNA,PARITALA,COED,JNTUK,MEC,167340.0,167340.0,169326.0,169326,167340.0,167340.0,167340.0,167340,167340.0,167340,167340.0,167340.0,167340.0,167340,167340.0,167340,156660.0,156660.0,35000
